,Name,BSE Code,NSE Code,MoneyControl Link,Rediff Link,Sector
2544,Vaswani Industries Ltd.,,VASWANIBE,,https://money.rediff.com/companies/Vaswani-Industries-Ltd/15560046,
2545,Vatsa Corporation Ltd.,,VATSALTDBE,,https://money.rediff.com/companies/Vatsa-Corporation-Ltd/14060138,
2546,Vaxtex Cotfab Ltd.,,VCLSM,,https://money.rediff.com/companies/Vaxtex-Cotfab-Ltd/16490994,
2547,Vedanta Ltd.,,VEDL,,https://money.rediff.com/companies/Vedanta-Ltd/17020022,
2548,Veerhealth Care Ltd.,,NIYATILEASBE,,https://money.rediff.com/companies/Veerhealth-Care-Ltd/14070085,
2549,Vegepro Foods and Feeds Ltd.,,VEGPROFOODBE,,https://money.rediff.com/companies/Vegepro-Foods-and-Feeds-Ltd/11070020,
2550,Venky's (India) Ltd.,,VENKEYS,,https://money.rediff.com/companies/Venky-s-India-Ltd/16540002,
2551,Venlon Enterprises Ltd.,,VENLONPOLYBE,,https://money.rediff.com/companies/Venlon-Enterprises-Ltd/14590021,
2552,Ventura Textiles Ltd.,,VTCINDBE,,https://money.rediff.com/companies/Ventura-Textiles-Ltd/16020082,
2553,Venus Remedies Ltd.,,VENUSREMBE,,https://money.rediff.com/companies/Venus-Remedies-Ltd/12540262,
2554,Venus Sugar Ltd.,,VENUSUGARBE,,https://money.rediff.com/companies/Venus-Sugar-Ltd/11080051,
2555,Vera Synthetic Ltd.,,VERASM,,https://money.rediff.com/companies/Vera-Synthetic-Ltd/16050101,
2556,Vertoz Advertising Ltd.,,VERTOZ,,https://money.rediff.com/companies/Vertoz-Advertising-Ltd/17040998,
2557,Vesuvius India Ltd.,,VESUVIUS,,https://money.rediff.com/companies/Vesuvius-India-Ltd/14550014,
2558,Veto Switchgears & Cables Ltd.,,VETO,,https://money.rediff.com/companies/Veto-Switchgears-Cables-Ltd/15050073,
2559,Viceroy Hotels Ltd.,,VICEROYBE,,https://money.rediff.com/companies/Viceroy-Hotels-Ltd/16560035,
2560,Videocon Industries Ltd.,,VIDEOINDBZ,,https://money.rediff.com/companies/Videocon-Industries-Ltd/14060139,
2561,Vidhi Specialty Food Ingredients Ltd.,,VIDHIING,,https://money.rediff.com/companies/Vidhi-Specialty-Food-Ingredients-Ltd/16090059,
2562,Vijay Shanthi Builders Ltd.,,VIJSHANBZ,,https://money.rediff.com/companies/Vijay-Shanthi-Builders-Ltd/11610030,
2563,Vijaya Bank[Merged],,VIJAYABANK,,https://money.rediff.com/companies/Vijaya-Bank-Merged/14030026,
2564,Viji Finance Ltd.,,VIJIFINBE,,https://money.rediff.com/companies/Viji-Finance-Ltd/14060456,
2565,Vikas Ecotech Ltd.,,VIKASECO,,https://money.rediff.com/companies/Vikas-Ecotech-Ltd/14060298,
2566,Vikas Multicorp Ltd.,,VIKASMCORPBE,,https://money.rediff.com/companies/Vikas-Multicorp-Ltd/17028812,
2567,Vikas Proppant & Granite Ltd.,,VIKASPROP,,https://money.rediff.com/companies/Vikas-Proppant-Granite-Ltd/14010232,
2568,Vikas WSP Ltd.,,VIKASWSP,,https://money.rediff.com/companies/Vikas-WSP-Ltd/12200050,
2569,Vikash Metal & Power Ltd.,,VIKASHMET,,https://money.rediff.com/companies/Vikash-Metal-Power-Ltd/15560015,
2570,Vimal Oil & Foods Ltd.,,VIMALOILBE,,https://money.rediff.com/companies/Vimal-Oil-Foods-Ltd/11070103,
2571,Vimta Labs Ltd.,,VIMTALABS,,https://money.rediff.com/companies/Vimta-Labs-Ltd/17020229,
2572,Vinati Organics Ltd.,,VINATIORGA,,https://money.rediff.com/companies/Vinati-Organics-Ltd/12070094,
2573,Vindhya Telelinks Ltd.,,VINDHYATEL,,https://money.rediff.com/companies/Vindhya-Telelinks-Ltd/15060007,
2574,Vinny Overseas Ltd.,,VINNYSM,,https://money.rediff.com/companies/Vinny-Overseas-Ltd/16110020,
2575,Vintage Cards & Creations Ltd.,,VINCARDS,,https://money.rediff.com/companies/Vintage-Cards-Creations-Ltd/17020445,
2576,Vinyl Chemicals (I) Ltd.,,VINYLINDIA,,https://money.rediff.com/companies/Vinyl-Chemicals-I-Ltd/12130014,
2577,VIP Clothing Ltd.,,VIPCLOTHNGBE,,https://money.rediff.com/companies/VIP-Clothing-Ltd/16070011,
2578,VIP Industries Ltd.,,VIPIND,,https://money.rediff.com/companies/VIP-Industries-Ltd/12580005,
2579,Vippy Industries Ltd.,,VIPPYSOLVXBE,,https://money.rediff.com/companies/Vippy-Industries-Ltd/11070021,
2580,Vipul Ltd.,,VIPULLTD,,https://money.rediff.com/companies/Vipul-Ltd/14060243,
2581,Viral Syntex Ltd.,,VIRALSYNTXBE,,https://money.rediff.com/companies/Viral-Syntex-Ltd/16490137,
2582,Visa Steel Ltd.,,VISASTEELBE,,https://money.rediff.com/companies/Visa-Steel-Ltd/15510023,
2583,Visagar Polytex Ltd.,,VIVIDHABE,,https://money.rediff.com/companies/Visagar-Polytex-Ltd/14090401,
2584,Visaka Industries Ltd.,,VISAKAIND,,https://money.rediff.com/companies/Visaka-Industries-Ltd/11530004,
2585,Vishal Exports Overseas Ltd.,,VISHALEXPO,,https://money.rediff.com/companies/Vishal-Exports-Overseas-Ltd/16610217,
2586,Vishal Fabrics Ltd.,,VISHALBE,,https://money.rediff.com/companies/Vishal-Fabrics-Ltd/16020182,
2587,Vishnu Chemicals Ltd.,,VISHNU,,https://money.rediff.com/companies/Vishnu-Chemicals-Ltd/12080043,
2588,Vishwaraj Sugar Industries Ltd.,,VISHWARAJ,,https://money.rediff.com/companies/Vishwaraj-Sugar-Industries-Ltd/11320127,
2589,Vision Organics Ltd.,,VISIONLTD,,https://money.rediff.com/companies/Vision-Organics-Ltd/12052002,
2590,Visualsoft Technologies Ltd.,,VISUALSOFT,,https://money.rediff.com/companies/Visualsoft-Technologies-Ltd/13020067,
2591,Vital Communications Ltd.,,VITALCOMMBE,,https://money.rediff.com/companies/Vital-Communications-Ltd/15140037,
2592,Vitara Chemicals Ltd.,,VITARACHEMBE,,https://money.rediff.com/companies/Vitara-Chemicals-Ltd/12540189,
2593,Vivimed Labs Ltd.,,VIVIMEDLABBE,,https://money.rediff.com/companies/Vivimed-Labs-Ltd/12520142,
2594,VKS Projects Ltd.,,VKSPLBZ,,https://money.rediff.com/companies/VKS-Projects-Ltd/13530035,
2595,VLS Finance Ltd.,,VLSFINANCE,,https://money.rediff.com/companies/VLS-Finance-Ltd/14060081,
2596,Vodafone Idea Ltd.,,IDEA,,https://money.rediff.com/companies/Vodafone-Idea-Ltd/15200008,
2597,Voith Paper Fabrics India Ltd.,,PORRITSPENBE,,https://money.rediff.com/companies/Voith-Paper-Fabrics-India-Ltd/17020018,
2598,Voltamp Transformers Ltd.,,VOLTAMP,,https://money.rediff.com/companies/Voltamp-Transformers-Ltd/15150025,
2599,Voltas Ltd.,,VOLTAS,,https://money.rediff.com/companies/Voltas-Ltd/17010017,
2600,VRL Logistics Ltd.,,VRLLOG,,https://money.rediff.com/companies/VRL-Logistics-Ltd/17160024,
2601,VST Industries Ltd.,,VSTIND,,https://money.rediff.com/companies/VST-Industries-Ltd/12630004,
2602,VST Tillers Tractors Ltd.,,VSTTILLERS,,https://money.rediff.com/companies/VST-Tillers-Tractors-Ltd/10530005,
2603,VTM Ltd.,,VTMLTD,,https://money.rediff.com/companies/VTM-Ltd/16490212,
2604,VTX Industries Ltd.,,VTXINDBE,,https://money.rediff.com/companies/VTX-Industries-Ltd/16030127,
2605,VXL Instruments Ltd.,,VXLINSTR,,https://money.rediff.com/companies/VXL-Instruments-Ltd/13040009,
2606,W S Industries (India) Ltd.,,WSIBE,,https://money.rediff.com/companies/W-S-Industries-India-Ltd/13150009,
2607,WABCO India Ltd.,,WABCOINDIA,,https://money.rediff.com/companies/WABCO-India-Ltd/10660012,
2608,Wadala Commodities Ltd.,,GFL,,https://money.rediff.com/companies/Wadala-Commodities-Ltd/11070008,
2609,Walchandnagar Industries Ltd.,,WALCHANNAG,,https://money.rediff.com/companies/Walchandnagar-Industries-Ltd/13510017,
2610,Wanbury Ltd.,,WANBURYBE,,https://money.rediff.com/companies/Wanbury-Ltd/12540065,
2611,Warren Tea Ltd.,,WARRENTEA,,https://money.rediff.com/companies/Warren-Tea-Ltd/11040022,
2612,Wartsila India Ltd.,,WARTSILA,,https://money.rediff.com/companies/Wartsila-India-Ltd/13540007,
2613,Waterbase Ltd.,,WATERBASE,,https://money.rediff.com/companies/Waterbase-Ltd/11110004,
2614,We Win Ltd.,,WEWINSM,,https://money.rediff.com/companies/We-Win-Ltd/13240150,
2615,Wealth First Portfolio Managers Ltd.,,WEALTHSM,,https://money.rediff.com/companies/Wealth-First-Portfolio-Managers-Ltd/14094700,
2616,Websol Energy Systems Ltd.,,WEBELSOLARBE,,https://money.rediff.com/companies/Websol-Energy-Systems-Ltd/17020264,
2617,Weizmann Forex Ltd.[Amalgamated],,WEIZFOREXBE,,https://money.rediff.com/companies/Weizmann-Forex-Ltd-Amalgamated/14010370,
2618,Weizmann Ltd.,,WEIZMANIND,,https://money.rediff.com/companies/Weizmann-Ltd/14070008,
2619,Wellman Incandescent India Ltd.,,WELMANINCABE,,https://money.rediff.com/companies/Wellman-Incandescent-India-Ltd/13510018,
2620,Wellwin Industry Ltd.,,WELLWININD,,https://money.rediff.com/companies/Wellwin-Industry-Ltd/13040016,
2621,Welspun Corp Ltd.,,WELCORP,,https://money.rediff.com/companies/Welspun-Corp-Ltd/15580090,
2622,Welspun Enterprises Ltd.,,WELENT,,https://money.rediff.com/companies/Welspun-Enterprises-Ltd/11600096,
2623,Welspun Enterprises Ltd. (Old),,WELENTRP,,https://money.rediff.com/companies/Welspun-Enterprises-Ltd-Old/11621692,
2624,Welspun Global Brands Ltd.[Amalgamated],,WELGLOBBE,,https://money.rediff.com/companies/Welspun-Global-Brands-Ltd-Amalgamated/16120018,
2625,Welspun India Ltd.,,WELSPUNIND,,https://money.rediff.com/companies/Welspun-India-Ltd/12150015,
2626,Welspun Investments & Commercials Ltd.,,WELINV,,https://money.rediff.com/companies/Welspun-Investments-Commercials-Ltd/14090999,
2627,Welspun Specialty Solutions Ltd.,,REMIMETALBE,,https://money.rediff.com/companies/Welspun-Specialty-Solutions-Ltd/15580046,
2628,Wendt India Ltd.,,WENDT,,https://money.rediff.com/companies/Wendt-India-Ltd/13620015,
2629,West Coast Paper Mills Ltd.,,WSTCSTPAPR,,https://money.rediff.com/companies/West-Coast-Paper-Mills-Ltd/16530021,
2630,Westlife Development Ltd.,,WESTLIFE,,https://money.rediff.com/companies/Westlife-Development-Ltd/14090428,
2631,Wheels India Ltd.,,WHEELS,,https://money.rediff.com/companies/Wheels-India-Ltd/10590002,
2632,Whirlpool of India Ltd.,,WHIRLPOOL,,https://money.rediff.com/companies/Whirlpool-of-India-Ltd/13180001,
2633,Willard India Ltd.,,WILLARDLTDBE,,https://money.rediff.com/companies/Willard-India-Ltd/10550004,
2634,Williamson Magor & Company Ltd.,,WILLAMAGOR,,https://money.rediff.com/companies/Williamson-Magor-Company-Ltd/13520026,
2635,Williamson Tea Assam Ltd.,,GEORGWILIMBE,,https://money.rediff.com/companies/Williamson-Tea-Assam-Ltd/11040008,
2636,Wim Plast Ltd.,,WIMPLAST,,https://money.rediff.com/companies/Wim-Plast-Ltd/17020249,
2637,Windsor Machines Ltd.,,WINDMACHIN,,https://money.rediff.com/companies/Windsor-Machines-Ltd/13510010,
2638,Winsome Diamonds and Jewellery Ltd.,,WINSOMEDJ,,https://money.rediff.com/companies/Winsome-Diamonds-and-Jewellery-Ltd/15070007,
2639,Winsome Yarns Ltd.,,WINSOMEBZ,,https://money.rediff.com/companies/Winsome-Yarns-Ltd/16030105,
2640,Wipro Ltd.,,WIPRO,,https://money.rediff.com/companies/Wipro-Ltd/11060011,
2641,Wisec Global Ltd.,,WESTINDSECBE,,https://money.rediff.com/companies/Wisec-Global-Ltd/14060181,
2642,Wockhardt Ltd.,,WOCKPHARMA,,https://money.rediff.com/companies/Wockhardt-Ltd/12540405,
2643,Wonder Fibromats Ltd.,,WFLSM,,https://money.rediff.com/companies/Wonder-Fibromats-Ltd/13150272,
2644,Wonderla Holidays Ltd.,,WONDERLA,,https://money.rediff.com/companies/Wonderla-Holidays-Ltd/17090083,
2645,Wopolin Plastics Ltd.,,WOPOLIN,,https://money.rediff.com/companies/Wopolin-Plastics-Ltd/14590001,
2646,Worth Peripherals Ltd.,,WORTHSM,,https://money.rediff.com/companies/Worth-Peripherals-Ltd/14620076,
2647,Wyeth Ltd.,,WYETH,,https://money.rediff.com/companies/Wyeth-Ltd/12120002,
2648,Xchanging Solutions Ltd.,,XCHANGING,,https://money.rediff.com/companies/Xchanging-Solutions-Ltd/13190754,
2649,Xelpmoc Design and Tech Ltd.,,XELPMOCBE,,https://money.rediff.com/companies/Xelpmoc-Design-and-Tech-Ltd/13192671,
2650,XL Energy Ltd.,,XLENERGYBZ,,https://money.rediff.com/companies/XL-Energy-Ltd/15140078,
2651,Xpro India Ltd.,,XPROINDIABE,,https://money.rediff.com/companies/Xpro-India-Ltd/14590022,
2652,YES Bank Ltd.,,YESBANK,,https://money.rediff.com/companies/YES-Bank-Ltd/14030144,
2653,Yokogawa India Ltd,,YOKOGAWA,,https://money.rediff.com/companies/Yokogawa-India-Ltd/13040005,
2654,Yuken India Ltd.,,YUKENINDIABE,,https://money.rediff.com/companies/Yuken-India-Ltd/13610014,
2655,Zandu Realty Ltd.,,ZANDUREALT,,https://money.rediff.com/companies/Zandu-Realty-Ltd/12540052,
2656,Zee Entertainment Enterprises Ltd.,,ZEEL,,https://money.rediff.com/companies/Zee-Entertainment-Enterprises-Ltd/17020092,
2657,Zee Learn Ltd.,,ZEELEARN,,https://money.rediff.com/companies/Zee-Learn-Ltd/17027967,
2658,Zee Media Corporation Ltd.,,ZEEMEDIABE,,https://money.rediff.com/companies/Zee-Media-Corporation-Ltd/17040181,
2659,Zen Technologies Ltd.,,ZENTEC,,https://money.rediff.com/companies/Zen-Technologies-Ltd/13190158,
2660,Zenith Birla (India) Ltd.,,ZENITHBIRBE,,https://money.rediff.com/companies/Zenith-Birla-India-Ltd/17010018,
2661,Zenith Computers Ltd.,,ZENITHCOMP,,https://money.rediff.com/companies/Zenith-Computers-Ltd/13010010,
2662,Zenith Exports Ltd.,,ZENITHEXPO,,https://money.rediff.com/companies/Zenith-Exports-Ltd/16010032,
2663,Zenith Infotech Ltd.,,ZENITHINFOBE,,https://money.rediff.com/companies/Zenith-Infotech-Ltd/13120105,
2664,Zensar Technologies Ltd.,,ZENSARTECH,,https://money.rediff.com/companies/Zensar-Technologies-Ltd/13010004,
2665,ZF Steering Gear (India) Ltd.,,ZFSTEERINGBE,,https://money.rediff.com/companies/ZF-Steering-Gear-India-Ltd/10560008,
2666,Zicom Electronic Security Systems Ltd.,,ZICOMBE,,https://money.rediff.com/companies/Zicom-Electronic-Security-Systems-Ltd/13110043,
2667,Zodiac Clothing Company Ltd.,,ZODIACLOTH,,https://money.rediff.com/companies/Zodiac-Clothing-Company-Ltd/16070026,
2668,Zodiac Energy Ltd.,,ZODIACSM,,https://money.rediff.com/companies/Zodiac-Energy-Ltd/15130822,
2669,Zodiac JRD MKJ Ltd.,,ZODJRDMKJBE,,https://money.rediff.com/companies/Zodiac-JRD-MKJ-Ltd/15070023,
2670,Zota Healthcare Ltd.,,ZOTA,,https://money.rediff.com/companies/Zota-Healthcare-Ltd/12541507,
2671,Zuari Agro Chemicals Ltd.,,ZUARI,,https://money.rediff.com/companies/Zuari-Agro-Chemicals-Ltd/12324327.5,
2672,Zuari Global Ltd.,,ZUARIGLOB,,https://money.rediff.com/companies/Zuari-Global-Ltd/12100011,
2673,Zydus Wellness Ltd.,,ZYDUSWELL,,https://money.rediff.com/companies/Zydus-Wellness-Ltd/11060041,
2674,Zylog Systems Ltd.,,ZYLOGBZ,,https://money.rediff.com/companies/Zylog-Systems-Ltd/13190682,
2675,52 Weeks Entertainment Ltd.,531925,,,https://money.rediff.com/companies/52-Weeks-Entertainment-Ltd/11110067,
2676,7NR Retail Ltd.,540615,,,https://money.rediff.com/companies/7NR-Retail-Ltd/16070229,
2677,7Seas Entertainment Ltd.,540874,,,https://money.rediff.com/companies/7Seas-Entertainment-Ltd/13191556,
2678,A & M Febcon Ltd.,540697,,,https://money.rediff.com/companies/A-M-Febcon-Ltd/15990123,
2679,A F Enterprises Ltd.,538351,,,https://money.rediff.com/companies/A-F-Enterprises-Ltd/17027792,
2680,A Infrastructure Ltd.,539620,,,https://money.rediff.com/companies/A-Infrastructure-Ltd/11520050,
2681,A-1 Acid Ltd.,542012,,,https://money.rediff.com/companies/A-1-Acid-Ltd/12080099,
2682,Aadhaar Ventures India Ltd.,531611,,,https://money.rediff.com/companies/Aadhaar-Ventures-India-Ltd/14060464,
2683,Aadi Industries Ltd.,530027,,,https://money.rediff.com/companies/Aadi-Industries-Ltd/14060237,
2684,Aagam Capital Ltd.,531866,,,https://money.rediff.com/companies/Aagam-Capital-Ltd/14060502,
2685,Aananda Lakshmi Spinning Mills Ltd.,539096,,,https://money.rediff.com/companies/Aananda-Lakshmi-Spinning-Mills-Ltd/16030267,
2686,Aanchal Ispat Ltd.,538812,,,https://money.rediff.com/companies/Aanchal-Ispat-Ltd/15510501,
2687,AAR Commercial Company Ltd.,539632,,,https://money.rediff.com/companies/AAR-Commercial-Company-Ltd/17027615,
2688,Aar Shyam India Investment Company Ltd.,542377,,,https://money.rediff.com/companies/Aar-Shyam-India-Investment-Company-Ltd/14090664,
2689,Aarcon Facilities Ltd.,532024,,,https://money.rediff.com/companies/Aarcon-Facilities-Ltd/14010185,
2690,Aarey Drugs & Pharmaceuticals Ltd.,524412,,,https://money.rediff.com/companies/Aarey-Drugs-Pharmaceuticals-Ltd/12540084,
2691,Aarnav Fashions Ltd.,539562,,,https://money.rediff.com/companies/Aarnav-Fashions-Ltd/14094658,
2692,Aartech Solonics Ltd.,542580,,,https://money.rediff.com/companies/Aartech-Solonics-Ltd/13150268,
2693,Aarv Infratel Ltd.,526488,,,https://money.rediff.com/companies/Aarv-Infratel-Ltd/17020295,
2694,Aaswa Trading & Exports Ltd.,512038,,,https://money.rediff.com/companies/Aaswa-Trading-Exports-Ltd/16610134,
2695,Aayush Food & Herbs Ltd.,539528,,,https://money.rediff.com/companies/Aayush-Food-Herbs-Ltd/11290074,
2696,Abacus Computers Ltd.,508987,,,https://money.rediff.com/companies/Abacus-Computers-Ltd/13010001,
2697,ABC Gas (International) Ltd.,513119,,,https://money.rediff.com/companies/ABC-Gas-International-Ltd/15100001,
2698,ABC India Ltd.,520123,,,https://money.rediff.com/companies/ABC-India-Ltd/16590004,
2699,Abhijit Trading Company Ltd.,539560,,,https://money.rediff.com/companies/Abhijit-Trading-Company-Ltd/11250632,
2700,Abhinav Capital Services Ltd.,532057,,,https://money.rediff.com/companies/Abhinav-Capital-Services-Ltd/11610094,
2701,Abhinav Leasing & Finance Ltd.,538952,,,https://money.rediff.com/companies/Abhinav-Leasing-Finance-Ltd/14060608,
2702,Abhishek Finlease Ltd.,538935,,,https://money.rediff.com/companies/Abhishek-Finlease-Ltd/14060439,
2703,Abhishek Infraventures Ltd.,539544,,,https://money.rediff.com/companies/Abhishek-Infraventures-Ltd/14090586,
2704,Abirami Financial Services (India) Ltd.,511756,,,https://money.rediff.com/companies/Abirami-Financial-Services-India-Ltd/14060200,
2705,ABM Knowledgeware Ltd.,531161,,,https://money.rediff.com/companies/ABM-Knowledgeware-Ltd/14010055,
2706,ACCEL Ltd.,517494,,,https://money.rediff.com/companies/ACCEL-Ltd/13030005,
2707,Accentia Technologies Ltd.,531897,,,https://money.rediff.com/companies/Accentia-Technologies-Ltd/16560092,
2708,ACE Edutrend Ltd.,530093,,,https://money.rediff.com/companies/ACE-Edutrend-Ltd/14090122,
2709,Ace Men Engg Works Ltd.,539661,,,https://money.rediff.com/companies/Ace-Men-Engg-Works-Ltd/11250633,
2710,ACE Software Exports Ltd.,531525,,,https://money.rediff.com/companies/ACE-Software-Exports-Ltd/13020055,
2711,Ace Tours Worldwide Ltd.,536492,,,https://money.rediff.com/companies/Ace-Tours-Worldwide-Ltd/17150530,
2712,Acewin Agriteck Ltd.,539570,,,https://money.rediff.com/companies/Acewin-Agriteck-Ltd/13192445,
2713,Achal Investments Ltd.,538570,,,https://money.rediff.com/companies/Achal-Investments-Ltd/14094295,
2714,ACI Infocom Ltd.,517356,,,https://money.rediff.com/companies/ACI-Infocom-Ltd/13020013,
2715,ACIL Cotton Industries Ltd.,530901,,,https://money.rediff.com/companies/ACIL-Cotton-Industries-Ltd/16030126,
2716,Acknit Industries Ltd.,530043,,,https://money.rediff.com/companies/Acknit-Industries-Ltd/16080019,
2717,Acme Resources Ltd.,539391,,,https://money.rediff.com/companies/Acme-Resources-Ltd/10990003,
2718,Acrow India Ltd.,513149,,,https://money.rediff.com/companies/Acrow-India-Ltd/11600001,
2719,Acrysil Ltd.,524091,,,https://money.rediff.com/companies/Acrysil-Ltd/12200001,
2720,Action Financial Services (India) Ltd.,511706,,,https://money.rediff.com/companies/Action-Financial-Services-India-Ltd/14090108,
2721,Active Clothing Co Ltd.,541144,,,https://money.rediff.com/companies/Active-Clothing-Co-Ltd/16490973,
2722,Ad-Manum Finance Ltd.,511359,,,https://money.rediff.com/companies/Ad-Manum-Finance-Ltd/14060105,
2723,Adarsh Mercantile Ltd.,538563,,,https://money.rediff.com/companies/Adarsh-Mercantile-Ltd/11250449,
2724,Adarsh Plant Protect Ltd.,526711,,,https://money.rediff.com/companies/Adarsh-Plant-Protect-Ltd/17020282,
2725,Adcon Capital Services Ltd.,539506,,,https://money.rediff.com/companies/Adcon-Capital-Services-Ltd/14060186,
2726,Add-Shop Promotions Ltd.,541865,,,https://money.rediff.com/companies/Add-Shop-Promotions-Ltd/17154037,
2727,Addi Industries Ltd.,507852,,,https://money.rediff.com/companies/Addi-Industries-Ltd/16080001,
2728,Adharshila Capital Services Ltd.,539493,,,https://money.rediff.com/companies/Adharshila-Capital-Services-Ltd/14010206,
2729,Adhbhut Infrastructure Ltd.,539189,,,https://money.rediff.com/companies/Adhbhut-Infrastructure-Ltd/17024119,
2730,Adhiraj Distributors Ltd.,780018,,,https://money.rediff.com/companies/Adhiraj-Distributors-Ltd/11250503,
2731,Adinath Bio-Labs Ltd.,590088,,,https://money.rediff.com/companies/Adinath-Bio-Labs-Ltd/13190194,
2732,Adinath Exim Resources Ltd.,532056,,,https://money.rediff.com/companies/Adinath-Exim-Resources-Ltd/16610076,
