,Company Name,Sector Name,Link
1638,Oracle Fin Serv,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/oraclefinancialservicessoftware/OFS01
1639,MphasiS,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/mphasis/MB02
1640,Mindtree,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/mindtree/MT13
1641,Hexaware Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/hexawaretechnologies/HT02
1642,NIIT Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/niittechnologies/NII02
1643,Persistent,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/persistentsystems/PS15
1644,Affle India,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/affleindia/AI82
1645,Zensar Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/zensartechnologies/ZT02
1646,Cyient,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/cyient/IE07
1647,Birlasoft,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/birlasoft/KPI02
1648,Sonata,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/sonatasoftware/SS42
1649,KT,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/kpittechnologies/KPITT54265
1650,Intellect Desig,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/intellectdesignarena/IDA
1651,R Systems Intl,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/rsystemsinternational/RSI01
1652,Majesco,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/majesco/M19
1653,Mastek,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/mastek/M
1654,Quick Heal Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/quickhealtechnologies/QHT
1655,Sasken Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/saskentechnologies/SCT01
1656,Xchanging Sol,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/xchangingsolutions/CS20
1657,CVL,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/cescventureslimited/CESCV54233
1658,3i Infotech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/3iinfotech/I11
1659,Zen Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/zentechnologies/ZT01
1660,Expleo Solution,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/expleosolutions/TGS01
1661,Datamatics Glob,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/datamaticsglobalservices/DGS01
1662,AXISCADES Engg,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/axiscadesengineeringtechnologies/AXI
1663,Xtglobal,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/xtglobalinfotech/FIT
1664,Kellton Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/kelltontechsolutions/VMF
1665,Cybertech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/cybertechsystemssoftware/CSS
1666,Genesys Int,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/genesysinternationalcorporation/GIC10
1667,Rolta,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/roltaindia/RI15
1668,Trigyn Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/trigyntechnologies/TT08
1669,Onward Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/onwardtechnologies/OT
1670,Inspirisys Solu,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/accelfrontline/AF29
1671,FCS Software,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/fcssoftwaresolutions/FCS
1672,Allied Digital,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/allieddigitalservices/ADS01
1673,Bodhtree Cons,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/bodhtreeconsulting/BC17
1674,VEDAVAAG System,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/vedavaagsystems/SSI15
1675,Pressman Advt,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/pressmanadvertising/NF07
1676,WEP Solutions,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/wepsolutions/DS08
1677,Vama Ind,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/vamaindustries/VI17
1678,Cambridge Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/cambridgetechnologyenterprises/CTE
1679,Nettlinx,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/telecommunicationsservice/nettlinx/NS05
1680,Tera Software,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/terasoftware/TS14
1681,Atishay,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/atishay/AI19
1682,ASM Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/asmtechnologies/ASM04
1683,Athena Global,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/athenaglobaltechnologies/VJIL
1684,Elnet Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/elnettechnologies/ET03
1685,Integra Telecom,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/integratelecommunicationsoftware/ITS01
1686,Sagarsoft,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/sagarsoft/S24
1687,Megasoft,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/megasoft/M08
1688,IZMO,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/izmo/LM02
1689,Indian Infotech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/indianinfotechsoftware/IL02
1690,Kernex Micro,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/kernexmicrosystemsindia/KMI
1691,Jeevan Scient,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/jeevanscientifictechnology/JST
1692,Starcom Info,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/starcominformationtechnology/JF03
1693,Palred Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/palredtechnologies/FS05
1694,CG-Vak Software,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/cgvaksoftwareexports/CGV
1695,Dynacons Sys,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/dynaconssystemssolutions/DSS01
1696,Pentamedia,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/pentamediagraphics/PG
1697,Jonjua Overseas,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/jonjuaoverseas/JO
1698,COSYN,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/cosyn/CSS01
1699,Saven Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/saventechnologies/ST14
1700,Goldstone Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/goldstonetechnologies/GT04
1701,Sphere Global,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/adroitinfotechlimited/CC22
1702,Danlaw Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/danlawtechnologiesindia/DTI01
1703,Lex Nimble Solu,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/lexnimblesolutionsltd/LNS01
1704,Bartronics,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/bartronicsindia/BI21
1705,Cranes Software,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/cranessoftwareinternational/CSI01
1706,Cressanda Sol,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/cressandasolution/CS17
1707,Sankhya Infotec,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/sankhyainfotech/SI89
1708,Sylph Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/financehousing/sylphtechnologies/ST19
1709,Avance Tech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/avancetechnologies/AT18
1710,Netlink Sol,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/netlinksolutions/NS11
1711,Southern Infosy,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/southerninfosys/SI99
1712,Nihar Info,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/niharinfoglobal/NIG
1713,VCU Data Mgmt,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/vcudatamanagement/VDM01
1714,Focus Suits Sol,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/focussuitssolutionsservicesltd/FSS01
1715,AJEL,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/ajel/AI64
1716,Senthil Infotek,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/senthilinfotek/SA11
1717,Objectone Info,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/objectoneinformationsystems/OIS
1718,Quest Softech,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/questsoftech/QS02
1719,T Spirutual,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/tspirutualworld/TSW
1720,Palsoft Infosys,IT Services & Consulting,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/palsoftinfosystems/ACF03
1721,Syngene Intl,Labs & Life Sciences Services,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/syngeneinternational/SI10
1722,Vimta Labs,Labs & Life Sciences Services,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/vimtalabs/VL04
1723,Greenlam Ind,Laminates/Decoratives,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/greenlamindustries/GI31
1724,Stylam Ind,Laminates/Decoratives,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/stylamindustries/GL02
1725,Suncare Traders,Laminates/Decoratives,https://www.moneycontrol.com//india/stockpricequote/trading/suncaretraders/ST08
1726,Ambition Mica,Laminates/Decoratives,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/ambitionmica/AM
1727,Alfa ICA,Laminates/Decoratives,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/alfaicaindia/AIC
1728,Sreeleathers,Leather,https://www.moneycontrol.com//india/stockpricequote/leatherproducts/sreeleathers/S20
1729,Bhartiya Inter,Leather,https://www.moneycontrol.com//india/stockpricequote/leatherproducts/bhartiyainternational/BI06
1730,Superhouse,Leather,https://www.moneycontrol.com//india/stockpricequote/leatherproducts/superhouse/SL
1731,Super Tannery,Leather,https://www.moneycontrol.com//india/stockpricequote/leatherproducts/supertannery/ST11
1732,Phoenix Intl,Leather,https://www.moneycontrol.com//india/stockpricequote/leatherproducts/phoenixinternational/PI09
1733,Talwalkars Fitn,Leisure Services,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/talwalkarsbettervaluefitness/TBV
1734,HDFC Life,Life & Health Insurance,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/hdfclifeinsurancecompanylimited/HSL01
1735,SBI Life Insura,Life & Health Insurance,https://www.moneycontrol.com//india/stockpricequote/diversified/sbilifeinsurancecompany/SLI03
1736,ICICI Prudentia,Life & Health Insurance,https://www.moneycontrol.com//india/stockpricequote/financegeneral/iciciprudentiallifeinsurancecompany/IPL01
1737,Aegis Logistics,Logistics,https://www.moneycontrol.com//india/stockpricequote/transportlogistics/aegislogistics/AL9
1738,Ritco Logistics,Logistics,https://www.moneycontrol.com//india/stockpricequote/transportlogistics/ritcologistics/RL06
1739,Chartered Logis,Logistics,https://www.moneycontrol.com//india/stockpricequote/transportlogistics/charteredlogistics/CL06
1740,Kesar Terminals,Logistics,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/kesarterminalsinfrastructure/KTI04
1741,Sanco Trans,Logistics,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/sancotrans/ST02
1742,Balurghat Tech,Logistics,https://www.moneycontrol.com//india/stockpricequote/transportlogistics/balurghattechnologies/BT08
1743,MFL India,Logistics,https://www.moneycontrol.com//india/stockpricequote/personalcare/mflindia/MFL01
1744,ConfidencePetro,LPG,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/confidencepetroleum/CP10
1745,Castrol,Lubricants,https://www.moneycontrol.com//india/stockpricequote/lubricants/castrolindia/CI01
